id,title,key
250,基于多源异构数据的混合推荐模型,推荐 用户 模型 特征 数据 进行 得到 评分 评论 学习
251,多视图K-means聚类算法研究,视图 算法 数据 类 学习 方法 问题 局部 信息 差异
252,属性选择算法研究,数据 属性 模型 算法 学习 结构 进行 高维 选择 正则
253,基于注意力机制及深度学习的文本情感分析研究,文本 lstm 模型 处理 情感 特征 分类 机制 主题 构建
254,非平衡过采样方法及其在视频流量识别中的应用研究,方法 中 视频 数据 流量 互联网 识别 生成 因素 选择
255,模型决策树方法研究,决策树 算法 数据 分类 模型 构建 训练 拟合 研究 效率
256,基于卷积神经网络和协同过滤的图书推荐系统,信息 图书 推荐 网络 人们 卷积 改进 进行 语料库 用户
257,面向短文本的情感分类算法研究,模型 短文 信息 研究 分类 情感 消费者 分析 进行 表示
258,基于深度学习的中文反讽识别及其情感判别研究,反讽 特征 模型 中文 情感 判别 无法 文本 句子 语义
259,科研工作者合作潜力预测问题研究,合作 学者 数据 研究 文章 科研 合作者 预测 问题 方法
260,基于深度学习的网络热点新闻预测方法研究,新闻 使用 网络新闻 模型 进行 文本 数据 网络 预测 中文
261,基于深度学习的中文文本分类算法研究,文本 模型 分类 信息 获取 方法 特征 新闻 中 循环
262,基于集成学习的多特征Android恶意应用程序检测,特征 检测 进行 恶意 学习 方法 特征提取 算法 api 资源
263,基于深度学习的异常行为识别算法研究,算法 学习 数据 神经网络 特征 进行 识别 预测 流 lstm
264,基于机器学习的文本分类算法,文本 分类 特征 算法 类别 模型 文档 项 相似 表示
265,基于迁移学习的谣言检测机制研究,谣言 学习 迁移 中 进行 检测 信息 实现 成为 模型
266,基于深度学习的监控系统特定人脸模拟生成方法研究,进行 学习 人脸 方法 图像 生成 训练 深度 实验 识别
267,基于信息融合的图像显著区域检测算法研究,检测 图像 算法 方法 信息 融合 人 先验 特征 视觉
268,基于BLSTM的中文短文本情感分析算法研究,算法 情感 文本 信息 blstm 表示 句子 向量 分析 分词
269,基于机器学习的Android本地层代码混淆分析研究,混淆 进行 android 分析 方法 逆向 识别 研究 样本 使用
270,基于机器学习的人脸检测算法研究,人脸 特征 算法 视角 进行 检测 学习 纹理 方面 级联
271,基于生成对抗网络的跨年龄人脸识别技术研究,跨 年龄 人脸识别 方法 识别 实验 人脸 图像 生成 进行
272,基于DNS日志的用户访问行为分析和研究,域名 用户 网络 分析 访问 学生 数据 算法 得到 日志
273,微博上谣言的特征提取及识别算法的研究,谣言 特征 检测 新闻 信息 模型 分类 带来 事件 语义
274,文章内容低质量审核系统的设计与实现,文章 审核 识别 信息 内容 进行 平台 设计 系统 网络
275,基于机器学习的参数注入式攻击检测方法研究,检测 web 攻击行为 建立 攻击 进行 模型 样本 安全 方法
276,类别不平衡学习方法及其在Android恶意应用检测中的应用,数据 模型 方法 算法 学习 应用 样本 移动 恶意 网络流量
277,基于机器学习的武警警务数据研究,数据 进行 预测 处理 武警 研究 警务 采用 训练 获取
278,基于XGBoost混合模型的LF钢液温度预估研究,模型 进行 优化 预估 算法 lf 过程 温度 学习 降低
279,基于SVM的高速公路PPP项目融资风险研究,风险 项目 预测 高速公路 优化 支持 遗传算法 ppp 评价 模型
280,面向短时交通流分析与预测的循环神经网络算法研究,预测 研究 数据 模型 交通 lstm 算法 实验 水平 交通流
281,基于网络搜索数据的品牌汽车销量预测研究,模型 预测 特征 品牌 数据 研究 算法 过程 选取 汽车
282,热网关键节点泄漏监测系统的设计与研发,泄漏 管网 电池 模型 进行 数据 监测 系统 管道 状态
283,基于微信公众平台的移动学习研究,教学 学习 移动 学生 课程 进行 平台 模式 学习者 研究
284,应用分层迭代支持向量机的OFDM信号调制识别研究,信号 ofdm 分类器 调制 通信 识别 系统 载波 迭代 信道
285,基于机器学习的交通标志识别方法研究,交通标志 识别 问题 图像 人们 影响 标志 检测 科技 利用
286,基于机器视觉的缝迹几何量检测与缺陷识别研究,缝迹 检测 缺陷 服装 进行 特征 识别 svm 特点 实验
287,图像与视频的有趣性理解和预测方法研究,特征 预测 信息 视频 能够 性 方式 分类 数据 颜色
288,目标检测中候选区域准确高效定位的机器学习方法研究,改进 方法 计算 算法 目标 区域 定位 进行 特征 检测
289,卷积神经网络在量子态表达中的应用,cnn 学习 量子态 图像 模型 方法 氢原子 预测 上 求解
290,面向自然图像和计算机生成图像鉴别的机器学习算法研究,图像 算法 进行 特征 利用 生成 svm 方法 模式 训练
291,深度学习在文章编辑中智能语义检查算法的研究,词 算法 预测 检查 模型 方法 设计 进行 文本 编辑
292,中文文章与主题关键短语提取方法研究,技术 算法 短语 中文 关键 中 方案 文本 挖掘 提取
293,面向网络教育新闻文本的区域分类方法研究,教育 标记 文本 进行 方法 新闻 分类 研究 网络 用户
294,基于深度学习与自注意力机制的情感分类方法研究,模型 情感 优化 分类 拟合 词 神经网络 能够 学习 设计
295,机器学习在趋势预测中的研究及应用,预测 算法 中 网络 esn 模型 参数 趋势 学习 lstm
296,基于强化学习的倒立摆控制算法研究,研究 学习 算法 具有 控制 训练 控制算法 强化 倒立 摆
297,有限注意与A股市场股价回归预测,研究 指标 投资者 文本 股票 数据 情绪 信息 挖掘 进行
298,基于神经网络的双丝MIG快速成形系统焊缝形状预测与参数优化,预测 焊缝 成形 数据 焊接 试验 模型 曲线 正交 使用
299,基于深度神经网络的地铁客流预测系统研究,预测 数据 客流量 研究 模型 时间 系统 神经网络 运营 利用
300,Web应用防火墙中流量处理模块的设计与实现,web 模块 进行 安全 功能 解决方案 应用 工作 企业 需要
301,麻醉恢复期低体温危险因素分析及护理对策研究,麻醉 患者 低 体温 因素 进行 发生 复温 分析 充气
302,储层地质模型实时修正方法研究,进行 模型 方法 钻 水平井 研究 提高 地质模型 解释 地质
303,基于神经网络与注意力机制结合的语音情感识别研究,模型 情绪 情感 语音 识别 向量 特征 能够 性能 监控
304,动态异构信息网络的表示学习研究,学习 方法 网络 游走 任务 节点 表示 研究 动态 提出
305,基于Multi-Agent的PC构件生产线智能控制系统的研究,智能 设计 研究 pc 算法 能耗 agent 控制系统 模型 生产
306,基于平均影响值的SVM在遗传数据疾病分类和特征提取中的应用,数据 预测 模型 分类 进行 优化 机 研究 值 支持
307,基于机器学习的文本分类技术研究,算法 分类 进行 优化 文本 超 数据 决策树 研究 取值
308,机器学习在材料热电性能预测中的应用,材料 特征 数据 模型 能够 热电 进行 系数 研究 预测
309,基于机器学习的老年手机用户中文评论情感分析,老年人 评论 模型 手机 需求 数据 特点 使用 主题 中
310,基于机器学习的图像标注系统的设计与实现,标注 系统 算法 设计 进行 利用 相关 图像 介绍 工作
311,基于文本挖掘的笔记本电脑网评分析,数据 进行 文本 挖掘 分析 消费者 情感 评论 潜在 商品
312,数据类岗位招聘需求信息研究,招聘 数据 信息 需求 人才 文本 发展 技术 毕业生 具有
313,基于移动边缘计算的增强现实应用中的能耗最小化研究,应用 ar 移动 计算 算法 mec 卸载 现实 用户 延迟
314,基于智能算法的TA蛋白靶向预测方法研究,ta 预测 进行 模型 cpg 研究 生物 识别 靶向 序列
315,基于大数据的碳源汇估算方法研究,数据 进行 模型 估算 gpp 使用 站点 实验 预测 研究
316,基于BP神经网络和随机森林算法的冠状动脉狭窄风险识别模型研究,模型 患者 冠状动脉 变量 训练 冠心病 医院 方法 识别 冠脉
317,基于随机森林算法建模的糖尿病预警系统设计与实现,糖尿病 进行 青少年 糖分 会 预警系统 信息 人们 算法 用户
318,基于特征选择的结直肠癌预测模型研究,预测 中 模型 数据 算法 函数 直肠癌 样本 结 特征
319,微博谣言识别模型研究,谣言 信息 研究 识别 传播 爆炸 平台 特征 问题 分类
320,隐私保护下的数据处理,方案 图像 进行 问题 同态 数据 特征 加密 云 计算
321,基于在线评论的细粒度情感分析,情感 分析 评论 进行 信息 词典 商品 词 方法 结合
322,基于深度学习算法的遮挡行人检测,检测 行人 模型 中 学习 算法 ssd 遮挡 使 采用
323,基于核机器学习的阿尔兹海默病早期诊断算法研究,方法 ad 分类 研究 特征 核 算法 相结合 ksvm 学习
324,基片集成波导带通滤波器小型化研究,滤波器 基片 传输 波导 计算 算法 结构 设计 耦合 进行
325,基于深度学习的道路裂缝识别算法研究与实现,识别 裂缝 传统 尺度 路面 使用 方法 图 公路 模型
326,基于Shadowsocks的流量识别研究,识别 特征 进行 流量 过滤 样本 通信 shadowsocks 模型 出
327,跨社交网络的用户身份关联技术研究,用户 关联 算法 进行 网络 数据 身份 系统 研究 重点
328,基于自动化测试技术的Android恶意积分墙应用检测系统的设计与实现,广告 应用 欺诈 检测 行为 恶意 移动 用户 自动化 传统
329,SQL注入智能检测工具的设计与实现,模型 sql 样本 检测 特征提取 注入 实现 漏洞 分类 算法
330,Android木马关键技术与检测方法研究,木马 技术 检测 算法 社会 工作 系统 案件 apk 公安
331,近红外光谱分类的深度森林方法及应用研究,特征 方法 nirs 分类 模型 学习 适应 研究 森林 深度
332,基于深度学习的人体特征识别的研究与实现,进行 人体 技术 研究 识别 学习 方法 领域 分析 对系统
333,基于深度学习的指针式仪表示数自动识别的研究与应用,进行 数据 指针式 仪表 采集 仪表盘 测试 生活 大量 数字
334,机器学习方法在期权定价中的应用,方法 期权 模型 定价 市场 预测 学习 支持 挑战性 实际
335,基于机器学习的社会安全风险分析研究,风险 预测 进行 分析 次数 发生 恐怖袭击 后果 事件 特征
336,光载无线网络虚拟化技术研究,接入网 接入 资源 方法 业务 虚拟化 光载 实现 技术 中
337,基于复杂网络和机器学习的冷链物流末端共同配送研究,配送 进行 方案 冷链 区域 算法 相关 分析 模型 物流
338,多核学习在储层建模中的应用研究,储层 方法 参数 数据 进行 地质 模型 物性 使用 关系
339,机器学习在储层参数预测中的应用研究,储层 模型 优化 参数 预测 利用 建立 方法 分析 进行
340,基于Tensorflow的循环神经网络模型在上海市空气质量预测中的应用,预测 进行 空气质量 模型 利用 建立 时序 浓度 污染物 使用
341,基于短期单导联心电图的房颤风险监测算法的研究,进行 算法 电信号 房颤 特征 学习 疾病 神经网络 卷积 监测
