id,title,key
249,基于语义关联关系的不一致数据检测与修复方法研究,数据 表格 清洗 网络 语义 算法 信息 关系 利用 一致
250,基于多源异构数据的混合推荐模型,用户 模型 特征 推荐 评分 数据 进行 评论 得到 物品
251,多视图K-means聚类算法研究,视图 数据 算法 聚类 学习 问题 方法 中心 样本 信息
252,属性选择算法研究,属性 数据 选择 学习 算法 提出 冗余 进行 利用 模型
253,基于注意力机制及深度学习的文本情感分析研究,文本 情感 特征 主题 分类 分析 注意力 处理 极性 研究
254,非平衡过采样方法及其在视频流量识别中的应用研究,视频 流量 方法 平衡 互联网 数据 识别 生成 问题 字节
255,模型决策树方法研究,决策树 算法 模型 数据 训练 效率 分类 构建 研究 问题
256,基于卷积神经网络和协同过滤的图书推荐系统,信息 卷积 图书 推荐 神经网络 用户 改进 语料库 人们 过滤
257,面向短文本的情感分类算法研究,短文 情感 分类 研究 信息 模型 表示 分析 训练 效率
258,基于深度学习的中文反讽识别及其情感判别研究,反讽 情感 特征 识别 模型 中文 判别 语言 语义 句子
259,科研工作者合作潜力预测问题研究,合作 科研 潜力 学者 研究 文章 合作者 预测 数据 问题
260,基于深度学习的网络热点新闻预测方法研究,使用 新闻 网络新闻 学习 预测 模型 热点新闻 文本 数据 网络
261,基于深度学习的中文文本分类算法研究,文本 信息 分类 特征 模型 获取 新闻 方法 局部 研究
262,基于集成学习的多特征Android恶意应用程序检测,特征 检测 恶意 方法 应用 学习 算法 进行 机器 应用程序
263,基于深度学习的异常行为识别算法研究,算法 学习 行为 识别 进行 异常 数据 特征 神经网络 预测
264,基于机器学习的文本分类算法,文本 分类 特征 算法 模型 类别 表示 文档 计算 相似
265,基于迁移学习的谣言检测机制研究,谣言 学习 检测 迁移 方法 数据 标注 成为 进行 信息
266,基于深度学习的监控系统特定人脸模拟生成方法研究,人脸 学习 进行 图像 训练 方法 生成 系统 使用 输入
267,基于信息融合的图像显著区域检测算法研究,显著 检测 区域 图像 方法 信息 算法 融合 轮廓 特征
268,基于BLSTM的中文短文本情感分析算法研究,算法 情感 文本 分析 信息 向量 特征 短文 表示 无法
269,基于机器学习的Android本地层代码混淆分析研究,混淆 地层 分析 方法 样本 进行 逆向 识别 研究 算法
270,基于机器学习的人脸检测算法研究,人脸 检测 算法 特征 视角 进行 学习 局部 提出 融合
271,基于生成对抗网络的跨年龄人脸识别技术研究,年龄 人脸识别 人脸 识别 生成 实验 方法 图像 年龄段 对抗
272,基于DNS日志的用户访问行为分析和研究,域名 用户 访问 网络 得到 特征 分析 学生 数据 行为
273,微博上谣言的特征提取及识别算法的研究,谣言 检测 特征 新闻 信息 事件 社交 提取 语义 媒体
274,文章内容低质量审核系统的设计与实现,文章 审核 进行 媒体 内容 网络 平台 识别 系统 低质量
275,基于机器学习的参数注入式攻击检测方法研究,检测 模型 攻击 建立 攻击行为 访问 样本 进行 方法 正常
276,类别不平衡学习方法及其在Android恶意应用检测中的应用,学习 应用 平衡 类别 恶意 模型 数据 检测 算法 网络流量
277,基于机器学习的武警警务数据研究,数据 警务 进行 处理 研究 预测 应用 分类 部队 模型
278,基于XGBoost混合模型的LF钢液温度预估研究,模型 预估 温度 过程 钢液 优化 进行 参数 精炼 算法
279,基于SVM的高速公路PPP项目融资风险研究,风险 项目 预测 融资 高速公路 评价 优化 模型 支持 向量
280,面向短时交通流分析与预测的循环神经网络算法研究,预测 交通流 模型 研究 数据 交通 方法 算法 重要 系统
281,基于网络搜索数据的品牌汽车销量预测研究,特征 模型 预测 选取 数据 搜索 品牌 汽车销量 网络 时间
282,热网关键节点泄漏监测系统的设计与研发,监测 泄漏 管网 模型 数据 系统 关键 进行 热网 电池
283,基于微信公众平台的移动学习研究,学习 移动 教学 平台 公众 进行 微信 模式 研究 课程
284,应用分层迭代支持向量机的OFDM信号调制识别研究,信号 调制 分类器 系统 识别 迭代 载波 训练 进行 分层
285,基于机器学习的交通标志识别方法研究,交通标志 识别 区域 问题 图像 影响 驾驶 标志 道路 检测
286,基于机器视觉的缝迹几何量检测与缺陷识别研究,缝迹 缺陷 检测 服装 进行 特征 识别 质量 检测线 分类
287,图像与视频的有趣性理解和预测方法研究,视频 有趣 特征 分类 信息 预测 图像 动态 构成 能够
288,目标检测中候选区域准确高效定位的机器学习方法研究,目标 定位 方法 算法 检测 改进 计算 区域 使用 行人
289,卷积神经网络在量子态表达中的应用,谐振子 模型 能量 学习 势函数 量子态 氢原子 波函数 训练 征值
290,面向自然图像和计算机生成图像鉴别的机器学习算法研究,图像 生成 算法 模式 计算机 进行 自然 利用 训练 噪声
291,深度学习在文章编辑中智能语义检查算法的研究,模型 算法 嵌入 预测 向量 语句 构建 检查 进行 文本
292,中文文章与主题关键短语提取方法研究,算法 短语 关键 提取 技术 文本 中文 挖掘 分词 方案
293,面向网络教育新闻文本的区域分类方法研究,教育 文本 新闻 标记 方法 分类 区域 进行 网络 设计
294,基于深度学习与自注意力机制的情感分类方法研究,情感 分类 模型 优化 机制 数据 能够 实验 注意力 神经网络
295,机器学习在趋势预测中的研究及应用,预测 模型 学习 网络 算法 趋势 参数 采用 数据 有效
296,基于强化学习的倒立摆控制算法研究,学习 控制 研究 强化 倒立 具有 算法 训练 控制算法 实验
297,有限注意与A股市场股价回归预测,文本 投资者 指标 研究 注意 股票 有限 数据 情绪 挖掘
298,基于神经网络的双丝MIG快速成形系统焊缝形状预测与参数优化,焊缝 成形 预测 模型 试验 焊接 数据 快速 使用 网络
299,基于深度神经网络的地铁客流预测系统研究,数据 预测 模型 客流 进行 客流量 神经网络 地铁 研究 时间
300,Web应用防火墙中流量处理模块的设计与实现,应用 模块 处理 流量 进行 防火墙 功能 访问 需要 企业
301,麻醉恢复期低体温危险因素分析及护理对策研究,体温 因素 患者 复温 进行 充气 发生 分析 恢复 加温
302,储层地质模型实时修正方法研究,方法 模型 进行 地质模型 研究 地质 水平井 建模 提高 油藏
303,基于神经网络与注意力机制结合的语音情感识别研究,情感 识别 模型 语音 情绪 向量 具有 能够 方法 机制
304,动态异构信息网络的表示学习研究,学习 表示 网络 方法 节点 游走 信息网络 异构 动态 提出
305,基于Multi-Agent的PC构件生产线智能控制系统的研究,生产线 构件 研究 算法 生产 智能 控制系统 设计 评估 能耗
306,基于平均影响值的SVM在遗传数据疾病分类和特征提取中的应用,预测 数据 分类 向量 模型 支持 疾病 变量 遗传 筛选
307,基于机器学习的文本分类技术研究,算法 分类 进行 文本 优化 随机 参数 森林 问题 投票
308,机器学习在材料热电性能预测中的应用,材料 热电 特征 系数 预测 研究 数据 模型 能够 进行
309,基于机器学习的老年手机用户中文评论情感分析,老年人 手机 需求 模型 评论 相关 语料 文本 特点 构建
310,基于机器学习的图像标注系统的设计与实现,标注 系统 设计 数据 利用 算法 图像 介绍 工作 需求
311,基于文本挖掘的笔记本电脑网评分析,数据 文本 挖掘 进行 分析 评论 消费者 研究 领域 情感
312,数据类岗位招聘需求信息研究,招聘 数据 信息 需求 岗位 具有 毕业生 互联网 文本 主题词
313,基于移动边缘计算的增强现实应用中的能耗最小化研究,应用 移动 计算 用户 现实 利用 学习 研究 卸载 算法
314,基于智能算法的TA蛋白靶向预测方法研究,蛋白 靶向 预测 研究 模型 方法 智能算法 序列 生物 识别
315,基于大数据的碳源汇估算方法研究,数据 模型 进行 森林 估算 随机 预测 学习 机器 具有
316,基于BP神经网络和随机森林算法的冠状动脉狭窄风险识别模型研究,模型 冠状动脉 狭窄 患者 变量 冠心病 识别 造影 训练 森林
317,基于随机森林算法建模的糖尿病预警系统设计与实现,糖尿病 进行 人们 预警系统 信息 导致 用户 糖分 算法 相关
318,基于特征选择的结直肠癌预测模型研究,预测 直肠癌 特征 模型 算法 数据 选取 基因 方法 样本
319,微博谣言识别模型研究,谣言 识别 研究 信息 模型 平台 传播 社交 分类 特征
320,隐私保护下的数据处理,方案 同态 图像 特征 保护 问题 计算 进行 数据 运算
321,基于在线评论的细粒度情感分析,情感 分析 评论 细粒度 进行 词典 信息 方法 文本 特征
322,基于深度学习算法的遮挡行人检测,检测 行人 遮挡 模型 算法 学习 目标 实验 生活 采用
323,基于核机器学习的阿尔兹海默病早期诊断算法研究,分类 方法 特征 数据 算法 研究 性能 进行 学习 子集
324,基片集成波导带通滤波器小型化研究,滤波器 集成 波导 基片 带通 传输 设计 算法 无线通信 优化
325,基于深度学习的道路裂缝识别算法研究与实现,识别 裂缝 路面 尺度 方法 特征 模型 环境 传统 进行
326,基于Shadowsocks的流量识别研究,特征 识别 流量 进行 过滤 样本 提出 模型 最终 分析
327,跨社交网络的用户身份关联技术研究,用户 身份 网络 社交 算法 系统 数据 进行 技术 表示
328,基于自动化测试技术的Android恶意积分墙应用检测系统的设计与实现,广告 应用 欺诈 检测 移动 行为 恶意 用户 方法 自动化
329,SQL注入智能检测工具的设计与实现,模型 检测 注入 样本 生成 实现 算法 特征 变种 精度
330,Android木马关键技术与检测方法研究,木马 检测 系统 技术 工作 案件 算法 诈骗 电信 公安
331,近红外光谱分类的深度森林方法及应用研究,特征 方法 学习 森林 分类 模型 研究 具有 数据 表示
332,基于深度学习的人体特征识别的研究与实现,人体 特征 进行 识别 技术 学习 研究 设计 方法 系统
333,基于深度学习的指针式仪表示数自动识别的研究与应用,仪表 进行 指针式 数据 采集 数字 仪表盘 自动识别 生活 采用
334,机器学习方法在期权定价中的应用,期权 方法 预测 模型 定价 学习 机器 市场 支持 向量
335,基于机器学习的社会安全风险分析研究,风险 社会 预测 盗窃 进行 次数 特征 恐怖袭击 选取 发生
336,光载无线网络虚拟化技术研究,接入网 光载 无线 资源 虚拟化 业务 接入 方法 技术 实现
337,基于复杂网络和机器学习的冷链物流末端共同配送研究,配送 物流 共同 冷链 进行 方案 模型 区域 网络 算法
